,,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,faithfulness,faithfulness,faithfulness,faithfulness,faithfulness,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,hallucination,hallucination,hallucination,hallucination,hallucination,factual_correctness,factual_correctness,factual_correctness,factual_correctness,factual_correctness,bleu1,bleu1,bleu1,bleu1,bleu1,bleu2,bleu2,bleu2,bleu2,bleu2,bleu3,bleu3,bleu3,bleu3,bleu3,bleu4,bleu4,bleu4,bleu4,bleu4,rouge1,rouge1,rouge1,rouge1,rouge1,rouge2,rouge2,rouge2,rouge2,rouge2,rougeL,rougeL,rougeL,rougeL,rougeL,bert_precision,bert_precision,bert_precision,bert_precision,bert_precision,bert_recall,bert_recall,bert_recall,bert_recall,bert_recall,bert_f1,bert_f1,bert_f1,bert_f1,bert_f1
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,9783866496811-098-147.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.9129460013670541,0.13314633645012117,0.6842105263157895,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.8367613616867118,0.0535175371131666,0.7626064340357157,0.8952574121773548,5,0.25074381526510486,0.07951711534076084,0.15384615384615385,0.36111111111111116,5,0.14719192725844907,0.10495215078044141,5.850803834986753e-155,0.268741924943285,5,0.10581544222540162,0.10093602329467159,4.7971789246899324e-204,0.22316877954446063,5,0.08249219614312162,0.07974917026205725,1.1409851298103347e-231,0.17627564495170006,5,0.32183596703256523,0.09922125439395246,0.20338983050847456,0.4634146341463415,5,0.1303998968008256,0.11352267942778348,0.0,0.275,5,0.2643162624823304,0.07010798767578691,0.18604651162790697,0.34146341463414637,5,0.8615207314491272,0.0154381511740953,0.8475451469421387,0.8873597383499146,5,0.8619915246963501,0.015043663136294998,0.8469237685203552,0.88283371925354,5,0.8616290807723999,0.009602214078127457,0.847234308719635,0.8711910843849182
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,9783866496811-148-191.txt,5,0.8933333333333333,0.1534781924429512,0.6666666666666666,1.0,5,0.7,0.4472135954999579,0.0,1.0,5,0.5727272727272728,0.3943820356997066,0.2,1.0,5,0.4,0.5477225575051661,0.0,1.0,5,0.6265052409030568,0.2771201183581083,0.19755248242413925,0.8777299871492541,5,0.1734345600282276,0.06078146371677124,0.10407869687731404,0.2711864406779661,5,0.11160883720383694,0.0573668695675996,0.06440364210831413,0.20513569798540734,5,0.07194429041896402,0.0692783583813394,4.202755162797655e-103,0.17595064836080448,5,0.04654416002644056,0.06721604366213277,3.0379641435313586e-155,0.14656217864044324,5,0.33172060323484615,0.027266845725291065,0.28571428571428575,0.34965034965034963,5,0.1444139499298251,0.03733590781723304,0.11940298507462688,0.21052631578947364,5,0.26196568715309343,0.03108592224063015,0.22377622377622375,0.31034482758620696,5,0.8818717956542969,0.01164586505808907,0.8652000427246094,0.8955472707748413,5,0.8404048323631287,0.030983016895941885,0.8000367283821106,0.8724790811538696,5,0.860335397720337,0.015998883288638882,0.8425873517990112,0.8838626742362976
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,9783866496811-192-195.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.9322486202719074,0.052855996455608116,0.875,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.7235303973520634,0.07901119969600759,0.6640253475276114,0.8622459324198196,5,0.28990712585316747,0.05985425762740322,0.21428571428571425,0.3748090363137718,5,0.14957186206779757,0.04226598220881976,0.1099865676745247,0.20436194611459232,5,0.07445230726175064,0.0745132882455626,6.872972419293076e-103,0.15680561394413245,5,0.04098354652319699,0.05612358780899776,4.867851159348208e-155,0.10347012593693015,5,0.34942443773221016,0.061918114891987217,0.273972602739726,0.42857142857142855,5,0.11642553386273632,0.04447280654978116,0.05882352941176471,0.16129032258064516,5,0.25732231486996227,0.03304902147358565,0.22857142857142856,0.3125,5,0.8740199208259583,0.0245044137787223,0.8392396569252014,0.9054230451583862,5,0.8482874512672425,0.016571814911607023,0.835564374923706,0.874733567237854,5,0.8608662605285644,0.018092731945968214,0.8377594351768494,0.8794418573379517
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,Erwachsenenbildung_29_2016_Pachner_Stanik_SelbstReflexionen.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.7830289065772937,0.2308841632649861,0.45454545454545453,1.0,5,0.2,0.4472135954999579,0.0,1.0,5,0.9048288580790971,0.007041270601567972,0.8977022632097109,0.9146093435857827,5,0.32476621847352916,0.061130984639748455,0.262709209248437,0.41755636638296023,5,0.14423757508407647,0.14685881948528667,6.787473394787486e-155,0.3465689891979235,5,0.10650825150991967,0.1253152336440373,4.87970831291649e-204,0.306112455832775,5,0.06951603581862766,0.11505548900695914,1.0909995257568925e-231,0.26518885303108397,5,0.443124570353486,0.10167158417142128,0.3243243243243243,0.6024096385542169,5,0.16424254757588092,0.15497022029778787,0.0,0.4197530864197531,5,0.3377595204101228,0.12727368682969378,0.22222222222222224,0.5542168674698795,5,0.8981786012649536,0.03132239463773039,0.8588370680809021,0.9457272291183472,5,0.884136700630188,0.009054533864902976,0.8715989589691162,0.8950144052505493,5,0.8909587502479553,0.018949778939450514,0.8694736957550049,0.9196722507476807
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,HiBiFo_2019_1_Obermoser_Beraten_und_Diagnostizieren.txt,5,0.9,0.22360679774997896,0.5,1.0,5,1.0,0.0,1.0,1.0,5,0.6392857142857142,0.27210910926857773,0.2857142857142857,1.0,5,0.4,0.5477225575051662,0.0,1.0,5,0.8345357289805262,0.1253081116858782,0.632885786068464,0.9679178699175391,5,0.2338261239791383,0.06013014493363664,0.12962962962962962,0.2798449641816243,5,0.04417143114190421,0.0430361969074003,5.722093769356974e-155,0.08950348865254217,5,3.1351073059473365e-103,2.9440854726663594e-103,3.988227106607694e-204,5.855484734019485e-103,5,2.36475585127882e-155,2.192303902159394e-155,8.78771736427028e-232,4.268835553450474e-155,5,0.30390796616858046,0.05629096231523993,0.22680412371134023,0.379746835443038,5,0.06166085952594478,0.04983233906122494,0.0,0.12987012987012989,5,0.24286959225212654,0.053779536892593224,0.18556701030927836,0.3291139240506329,5,0.8533394813537598,0.024565594847557652,0.8144623637199402,0.8824756741523743,5,0.8558790922164917,0.01145358320591154,0.840429425239563,0.8705479502677917,5,0.8545078754425048,0.016203569242285273,0.8272421956062317,0.8695177435874939
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,Hoefer_Kottmann_2021_Einbindung_von_Workshops.txt,5,0.8866666666666667,0.17575235101952089,0.6,1.0,5,0.9,0.22360679774997896,0.5,1.0,5,0.9160102301790282,0.09716071802360958,0.8,1.0,5,1.0,0.0,1.0,1.0,5,0.7316069393356747,0.24510762615306989,0.3,0.88175744784161,5,0.25166086000294546,0.10875503265730811,0.10000000000000002,0.3548387096774194,5,0.12809247798303527,0.0996249959555283,4.717068855239749e-155,0.24318672855696005,5,0.05873926954814862,0.08121231117338815,4.16147533319354e-204,0.16273046812557052,5,0.018244646925880344,0.04079627075175102,1.0244914152188952e-231,0.09122323462940173,5,0.28477261325832404,0.12220859556800731,0.15,0.42857142857142855,5,0.10163129079937228,0.07692784489715353,0.02564102564102564,0.19047619047619047,5,0.218038880648679,0.10954646533566503,0.075,0.3384615384615384,5,0.8454784750938416,0.018491473293616938,0.8206323385238647,0.871150553226471,5,0.8410132050514221,0.019142848103805024,0.8266867995262146,0.874586820602417,5,0.8432090520858765,0.017956725096190392,0.826394259929657,0.8728653192520142
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,Jlb_2022_3_Lipowsky_Rzejak_Unterrichtsgespraeche_erfolgreich.txt,5,0.96,0.08944271909999157,0.8,1.0,5,1.0,0.0,1.0,1.0,5,0.9201069518716578,0.07903193340876258,0.8181818181818182,1.0,5,0.2,0.4472135954999579,0.0,1.0,5,0.8438663362069793,0.059048653384621265,0.746056692899679,0.8880797070155252,5,0.19213738576021253,0.10431730870938347,0.06376281516217734,0.31669309631258574,5,0.09026985691078256,0.09105722431915382,3.007735895239155e-155,0.2127102415978725,5,0.06661633823515982,0.0706530955973188,2.6534738247238003e-204,0.16852886816040638,5,0.0377560971124271,0.055976932061828244,6.532445674383988e-232,0.12474025244742079,5,0.286130007558579,0.11160991180222629,0.16666666666666669,0.40816326530612246,5,0.12218649636015541,0.092894508567878,0.037037037037037035,0.2553191489361702,5,0.2468424036281179,0.11552503469856154,0.10416666666666666,0.36734693877551017,5,0.8644170045852662,0.01823148162582877,0.8381650447845459,0.886889636516571,5,0.8623209357261657,0.018392805028217468,0.8310781121253967,0.8800765872001648,5,0.8633551478385926,0.017938635351191834,0.8346065878868103,0.8834699988365173
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,Kelkel_Peschel_2024_Was_willst_DU_lernen_Teil_III_Der_Einfluss.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.8186363636363637,0.04800783338285227,0.75,0.875,5,0.6,0.5477225575051662,0.0,1.0,5,0.6365708975345508,0.34337158474416296,0.18053414009078939,0.9,5,0.18085623984704297,0.16107249633273082,0.027891270018553734,0.3548387096774194,5,0.0739580440074074,0.1038644217081608,1.1767535017849615e-155,0.21751282251166082,5,0.05113084388154241,0.07690380321808994,9.995071522260507e-205,0.17282186399442212,5,0.02734772681414733,0.061151376186527176,2.417097137022882e-232,0.13673863407073664,5,0.2546694153967645,0.14504144665056756,0.06896551724137931,0.4067796610169491,5,0.04615102265543751,0.059418297605816434,0.0,0.14035087719298245,5,0.16800345096275593,0.08914897224474638,0.06896551724137931,0.3050847457627119,5,0.8553329825401306,0.025382978874842435,0.8249762058258057,0.8809084892272949,5,0.8457978725433349,0.030117364516559664,0.8035551309585571,0.8822746276855469,5,0.8504891037940979,0.02697991583993256,0.817753791809082,0.8815910220146179
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r4-a8_results,Redmer_et_al_2014_Handreichung_Coaching-Gespraeche.txt,5,1.0,0.0,1.0,1.0,5,0.5333333333333333,0.5055250296034367,0.0,1.0,5,0.7334502923976608,0.20234188552430138,0.4,0.8888888888888888,5,0.4,0.5477225575051661,0.0,1.0,5,0.6181110518602864,0.36793523167681447,0.10394280472843438,0.9060086654381816,5,0.19803033932463815,0.0908457155614574,0.08067401742967989,0.2809282062183546,5,0.11925377160905928,0.08842895689680086,3.183867019854334e-155,0.19488437110955842,5,0.08258114434212668,0.07664150447862172,2.6436058007522076e-204,0.15718871284802052,5,0.0645143678678685,0.061743536001293134,6.325072941044999e-232,0.13447681534458006,5,0.28833116220754595,0.1427523173639004,0.09523809523809525,0.396551724137931,5,0.1358126627511357,0.11317204269419778,0.0,0.2280701754385965,5,0.23505622433401693,0.11500801307858777,0.09523809523809525,0.32758620689655177,5,0.8541933178901673,0.030085789697760063,0.8234753608703613,0.8857510089874268,5,0.8336339473724366,0.0400043857265194,0.7770929336547852,0.8807392716407776,5,0.843550169467926,0.031770021084096295,0.8011265993118286,0.868059515953064
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-005-006.txt,5,1.0,0.0,1.0,1.0,5,0.8800000000000001,0.2683281572999748,0.4,1.0,5,0.6028571428571429,0.18989793176808406,0.35714285714285715,0.8,5,0.2,0.4472135954999579,0.0,1.0,5,0.8141836188725463,0.08373682379407994,0.6747247856468614,0.9,5,0.17303981119884487,0.1099966722731697,0.06397903324720736,0.28931350933182165,5,0.08253102698973244,0.09905550701037469,2.7964813634246583e-155,0.19522920688570042,5,0.0588600192971928,0.08079783997225416,2.3493485478522653e-204,0.15519367115910773,5,0.04112360682042146,0.05704386117504722,5.65214576015456e-232,0.11570040189961882,5,0.2654280770201446,0.1684542603654125,0.1095890410958904,0.46511627906976744,5,0.0937290409121395,0.11795020871247701,0.0,0.25,5,0.1962757668157477,0.13651881021343762,0.0821917808219178,0.38095238095238104,5,0.8627864241600036,0.029122681697583138,0.8295574188232422,0.8946385979652405,5,0.840302574634552,0.035835510076592865,0.7873396873474121,0.8715099692344666,5,0.8513602018356323,0.03227100247715949,0.8078973889350891,0.8829228281974792
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-009-016.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.7785964912280702,0.248524113818512,0.5,1.0,5,0.4,0.5477225575051662,0.0,1.0,5,0.7709612002515684,0.2298194295201465,0.3667262929906959,0.9,5,0.28242694740682683,0.10008083403750384,0.10792706338838051,0.3478260869565218,5,0.1978428538836093,0.08456711609505288,0.05552801600907938,0.26779057487305247,5,0.14731709224673303,0.09159559215809057,3.4622487165507545e-103,0.22659968495838206,5,0.10209298712865911,0.0955282738775542,2.4496257076909264e-155,0.1996574716097466,5,0.39717852060584374,0.10270819172958842,0.23076923076923075,0.48275862068965525,5,0.2077004018998904,0.11648152666788594,0.039999999999999994,0.3,5,0.3060127763321934,0.12761929111675274,0.11538461538461538,0.41379310344827586,5,0.867197322845459,0.03257898873229005,0.8226635456085205,0.8973497152328491,5,0.85691397190094,0.025394565154493606,0.823893666267395,0.8903756141662598,5,0.861921489238739,0.027098500704630938,0.8232781887054443,0.884908139705658
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-017-038.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.8785502079619727,0.13266697897396917,0.7058823529411765,1.0,5,0.4,0.5477225575051662,0.0,1.0,5,0.7989589855101429,0.1540920164988428,0.5371108921129678,0.8989013057096168,5,0.1645107298372535,0.054204047222106526,0.06936802496523911,0.20397068518255185,5,0.07544571646414647,0.02794189136426743,0.04136309847658057,0.10891484686693563,5,0.01979670059427877,0.03080042828489104,3.9685108279668795e-103,0.0701720001784047,5,0.009643018747964272,0.021562445428753022,2.86679776170299e-155,0.04821509373982136,5,0.28440434230812794,0.044274690806318906,0.2295081967213115,0.3296703296703296,5,0.08688650588143264,0.029425634400886542,0.06779661016949153,0.136986301369863,5,0.19532380964701757,0.060847198580939635,0.13483146067415733,0.29333333333333333,5,0.8531438708305359,0.023758155240250038,0.8137998580932617,0.878292441368103,5,0.8339791297912598,0.018495566835962686,0.8077373504638672,0.8539503216743469,5,0.8431621670722962,0.012367327104505076,0.8332130312919617,0.8634516000747681
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-039-074.txt,5,1.0,0.0,1.0,1.0,5,0.9333333333333332,0.14907119849998599,0.6666666666666666,1.0,5,0.7411616161616161,0.15681492864108865,0.625,1.0,5,0.4,0.5477225575051662,0.0,1.0,5,0.7805914424876319,0.2661953714060109,0.30476626712245775,0.9171334477798367,5,0.28694768424619493,0.15143539742809356,0.050736933309364296,0.41366106794770574,5,0.20481529552233546,0.13586422628337202,0.04240140789668199,0.35639342567529164,5,0.16941179546616963,0.1453907195827417,4.780612101264092e-103,0.3364465374524373,5,0.15223035493538115,0.1358738686535692,3.282047061159393e-155,0.31769363835281156,5,0.36366777726185334,0.12151501780464467,0.1686746987951807,0.48,5,0.21671104813675096,0.10487238647841296,0.09876543209876544,0.3132530120481928,5,0.32582779529205397,0.1175726161441983,0.1686746987951807,0.44,5,0.8843612790107727,0.010465035962190934,0.8692033290863037,0.897504985332489,5,0.867058002948761,0.03681021241078165,0.8089451789855957,0.9107421636581421,5,0.8754528641700745,0.02394595669634569,0.8379923701286316,0.9040751457214355
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-075-102.txt,5,1.0,0.0,1.0,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.9357264957264958,0.1060834923834593,0.7555555555555555,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.8019713150442769,0.05784369193063242,0.7167043916223615,0.8622459324198198,5,0.16419682535322666,0.11699563403729842,0.04532908674803515,0.2905826625124843,5,0.09606159956792529,0.08514015544503548,0.020657947780658582,0.20132157410810517,5,0.05927399616821721,0.07086362938207222,1.4281152145302225e-103,0.14494913380303304,5,0.039811384237045014,0.0545263463962301,1.0607210021850665e-155,0.10117047821803984,5,0.3068756913719798,0.06292881046900697,0.24074074074074073,0.40579710144927533,5,0.13386338177491638,0.05720264218230926,0.07317073170731708,0.2058823529411765,5,0.2500179675789432,0.057757746558565734,0.1904761904761905,0.3333333333333333,5,0.8754448413848877,0.010259356802720538,0.8643749952316284,0.8922938108444214,5,0.8356562972068786,0.027260319088623117,0.8053107261657715,0.8643496632575989,5,0.8549166917800903,0.016362230183916457,0.8385697603225708,0.8780995011329651
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-103-122.txt,5,0.95,0.11180339887498947,0.75,1.0,5,1.0,0.0,1.0,1.0,5,0.9647058823529411,0.07892004626469849,0.8235294117647058,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.787122346053089,0.17719740875524936,0.47710319176416627,0.8999999999999998,5,0.1963914209871543,0.10280442230002933,0.10417462255649593,0.37225089001774603,5,0.09623174472925837,0.10368637663940519,5.194120096460954e-155,0.27315747442328914,5,0.06326618123995117,0.0968341105338447,3.83335167440148e-204,0.23231108391379218,5,0.03895540882649262,0.0871069422273328,8.676910262183261e-232,0.1947770441324631,5,0.30642645868817503,0.06843069877485715,0.24615384615384617,0.42105263157894735,5,0.10538528138528139,0.08212193501332368,0.0,0.22222222222222224,5,0.231946472909891,0.1144794616336851,0.1095890410958904,0.42105263157894735,5,0.8681302785873413,0.009706502455150015,0.8590593338012695,0.8827840089797974,5,0.8440492033958436,0.026322916580342023,0.8184007406234741,0.8854451775550842,5,0.8558232426643372,0.017312359663924224,0.8382372856140137,0.8841125965118408
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-123-126.txt,5,1.0,0.0,1.0,1.0,5,0.8333333333333333,0.23570226039551584,0.5,1.0,5,0.8517316017316017,0.12410074580270389,0.6666666666666666,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7328571243396538,0.23888208094408153,0.31687949486432765,0.893991334856365,5,0.12721979072953282,0.10813306586942961,0.0,0.2692307692307693,5,0.020754980866510835,0.04640954808922571,0.0,0.10377490433255418,5,1.3374409104912212e-103,2.9906087917475817e-103,0.0,6.687204552456106e-103,5,9.610553091252744e-156,2.1489850013411882e-155,0.0,4.805276545626372e-155,5,0.18158947970268724,0.14026347076546045,0.0,0.3333333333333333,5,0.02110459278050843,0.019692458597521303,0.0,0.0392156862745098,5,0.13161806746712407,0.10730900148419613,0.0,0.2641509433962264,5,0.8300372362136841,0.03587747920953673,0.7682667970657349,0.8553235530853271,5,0.8322454452514648,0.06828370208805791,0.7106841802597046,0.8725645542144775,5,0.8307937979698181,0.05179816356118682,0.738354504108429,0.8589409589767456
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-127-131.txt,5,0.96,0.08944271909999157,0.8,1.0,5,0.76,0.25099800796022265,0.5,1.0,5,0.795,0.25763346055976505,0.375,1.0,5,0.4,0.5477225575051661,0.0,1.0,5,0.7189757308715341,0.2052638909613641,0.3816951447086298,0.8989013059383278,5,0.20854945891340887,0.14136890638086644,0.0728929273883361,0.43035398821252896,5,0.10571268299920242,0.09394839585098655,2.2742941605941835e-155,0.24183806359047014,5,0.06495470901976992,0.07472887960759463,1.743363764681605e-204,0.18033383841769657,5,0.025944623945923534,0.05801394279375385,4.017235191123041e-232,0.12972311972961767,5,0.31954468295931715,0.16516042383411433,0.14634146341463414,0.576923076923077,5,0.11080658733020796,0.10663320694233407,0.0,0.27999999999999997,5,0.2442979784443199,0.135459990009109,0.12987012987012989,0.4615384615384615,5,0.8746371150016785,0.0289991047725036,0.8353654146194458,0.9081387519836426,5,0.8403268456459045,0.05208986742437861,0.7842774391174316,0.9188895225524902,5,0.8569564342498779,0.040260310217802985,0.809015691280365,0.9134825468063354
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-132-135.txt,5,0.8933333333333333,0.15347819244295116,0.6666666666666666,1.0,5,0.55,0.27386127875258304,0.25,1.0,5,0.8392307692307692,0.14635992556246702,0.6,1.0,5,0.6,0.5477225575051661,0.0,1.0,5,0.6229359042113782,0.2571712854146188,0.28745032683377436,0.9,5,0.2061690107783692,0.07323073402335234,0.14220805174737677,0.33252242132286536,5,0.11196190695561445,0.04947528186419086,0.06474965225044166,0.18547214523144237,5,0.06090216463303707,0.0599598243489901,3.798549440472503e-103,0.13769414727758036,5,0.029827454555991458,0.044041632049699665,2.546545881259602e-155,0.09787189340194496,5,0.3101950343663827,0.05563516782464489,0.21538461538461537,0.3492063492063492,5,0.11059714483117536,0.028898348291230815,0.08571428571428572,0.15873015873015872,5,0.23532266500665378,0.02947584551397971,0.19444444444444448,0.265625,5,0.8653443574905395,0.008536971448872988,0.8541970252990723,0.8720728158950806,5,0.8336034178733825,0.030050088893472295,0.8059356212615967,0.8833609819412231,5,0.8489794731140137,0.017093290318205456,0.8311810493469238,0.877469003200531
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-136-139.txt,5,0.9,0.22360679774997896,0.5,1.0,5,0.7533333333333333,0.23285665595430644,0.5,1.0,5,0.8915081822202564,0.10633456024605745,0.7857142857142857,1.0,5,0.6,0.5477225575051662,0.0,1.0,5,0.7747976691696203,0.1535376014399917,0.5977669198906973,0.9017986206376062,5,0.245500204031785,0.02591163321540195,0.21428571428571425,0.2855931034683639,5,0.11953494884508517,0.015450875182962003,0.09832061999151237,0.13383722259715072,5,0.04797231905553683,0.044519963427863816,5.726490174574411e-103,0.09017961358861937,5,1.016447295661451e-78,9.467885881237492e-79,3.923733870085379e-155,1.872249916919776e-78,5,0.36434404669039644,0.02573061631307655,0.32432432432432434,0.39285714285714285,5,0.13307140887786048,0.05606510340160402,0.08333333333333333,0.2222222222222222,5,0.26501213801723134,0.06888875368959795,0.17204301075268816,0.35714285714285715,5,0.8716633200645447,0.014374110905208352,0.8543046712875366,0.8857277631759644,5,0.8505323648452758,0.01700780575015078,0.8357581496238708,0.8788995742797852,5,0.8607616305351258,0.004996201618442771,0.8552953600883484,0.8664276003837585
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-140-144.txt,5,0.9333333333333332,0.14907119849998599,0.6666666666666666,1.0,5,0.9,0.22360679774997896,0.5,1.0,5,0.8882792207792207,0.1094704566292148,0.7333333333333333,1.0,5,0.4,0.5477225575051662,0.0,1.0,5,0.8328908692225199,0.07912578908448932,0.7703384566875966,0.9562176500885797,5,0.28646834292491635,0.08352108589302455,0.2190377202388326,0.42834043068927274,5,0.20954488710325214,0.08763235621247653,0.12599440101094656,0.3505741936560076,5,0.16630495870111411,0.09682496985925713,0.05728192962410677,0.3200292825371062,5,0.12742060197767363,0.10529729381250394,1.1500345063648117e-78,0.29238367380977426,5,0.435063518814882,0.13502352386630986,0.3116883116883117,0.6530612244897959,5,0.23726486322031543,0.12978909702911784,0.09302325581395349,0.42553191489361697,5,0.3470367800138793,0.13023050129110972,0.24427480916030533,0.5714285714285714,5,0.8955881357192993,0.024736853641480615,0.8729594945907593,0.9314073324203491,5,0.8612370133399964,0.03090370358175437,0.8385435342788696,0.9122751355171204,5,0.878019917011261,0.027010671068775628,0.8554055094718933,0.9217419028282166
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-145-150.txt,5,0.86,0.21908902300206642,0.5,1.0,5,0.82,0.20493901531919195,0.5,1.0,5,0.8264587264587264,0.18657935205522988,0.5714285714285714,0.9629629629629629,5,0.4,0.5477225575051662,0.0,1.0,5,0.8810298175349045,0.03339273996353753,0.8352125251518707,0.9119202912634959,5,0.2563192663132286,0.0637085242531454,0.17763555936014985,0.3527075162077242,5,0.16824454940093586,0.06753302263850036,0.09606047309259093,0.2719019735850182,5,0.1193711966956986,0.0631718929726449,0.05125182080937202,0.21848969495965942,5,0.062464250351192255,0.07544594933740803,1.286302615165047e-78,0.1841233732707278,5,0.373081686239393,0.05465665478073541,0.32,0.4418604651162791,5,0.18095875337254647,0.06735085043595575,0.08108108108108107,0.24615384615384617,5,0.28717347494133155,0.08605474121492607,0.18666666666666665,0.417910447761194,5,0.8854478597640991,0.02251211231486871,0.8527383804321289,0.9142961502075195,5,0.8520132422447204,0.019915036786478452,0.8273366093635559,0.8770025968551636,5,0.8683229446411133,0.018988554154741814,0.8504160642623901,0.8952611684799194
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-151-155.txt,5,1.0,0.0,1.0,1.0,5,0.8333333333333334,0.23570226039551584,0.5,1.0,5,0.610909090909091,0.34058637924373086,0.3,1.0,5,0.6,0.5477225575051662,0.0,1.0,5,0.743851131419182,0.19093535078949506,0.4203655692316078,0.892414182676883,5,0.23880246287282617,0.1197633984876759,0.12262648039048077,0.375,5,0.12520345798117388,0.09536269524834426,0.03944081601890265,0.27447632808395095,5,0.05434608155423298,0.08958546112669588,2.513551726937195e-103,0.2064024104821223,5,0.02746651663986587,0.06141699831186919,1.7967924773160728e-155,0.13733258319932934,5,0.3558930152848368,0.13347105535280776,0.23255813953488372,0.5116279069767441,5,0.14528232294924875,0.11248841561856195,0.021052631578947368,0.2926829268292683,5,0.288592351181724,0.1706202010752965,0.1443298969072165,0.5116279069767441,5,0.8769526243209839,0.02912920746625105,0.8472432494163513,0.9193069934844971,5,0.8548754334449769,0.025599305887835887,0.8122779130935669,0.8749988675117493,5,0.8656392693519592,0.024612394412988535,0.8337079286575317,0.896605908870697
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r64-a128_results,1001586-156-161.txt,5,1.0,0.0,1.0,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.6657342657342658,0.24628145532088852,0.36363636363636365,1.0,5,0.6,0.5477225575051661,0.0,1.0,5,0.7542836021221822,0.1482675986220063,0.5152478671236709,0.9,5,0.18646377046320334,0.13242269063758363,0.038925402989324724,0.35820895522388063,5,0.11906616926437386,0.09322134501985468,1.6422918083546584e-155,0.24433888871261045,5,0.07914428009076677,0.07877727976440851,1.3949246006090904e-204,0.1797229825375313,5,0.05708017853033041,0.053784761961240046,3.373330797069149e-232,0.11455611480188412,5,0.3092121971443624,0.07414133222517556,0.18181818181818182,0.37113402061855666,5,0.14341211786551697,0.08659178346371484,0.0,0.23529411764705882,5,0.26031111185302586,0.06296651137065697,0.15584415584415587,0.3157894736842105,5,0.867136025428772,0.029997653452500165,0.8400260210037231,0.900323212146759,5,0.8413174629211426,0.010405826847379762,0.8289141058921814,0.8519542217254639,5,0.853901207447052,0.01854458567598931,0.8359332084655762,0.8748513460159302
